step,jet-train-acc,jet-validate-acc,jet-test-acc,,red-train-acc,red-validate-acc,red-test-acc,,fu-jet-train-acc,fu-jet-validate-acc,fu-jet-test-acc,,vgg-train-acc,vgg-validate-acc,vgg-test-acc,,fu-red-train-acc,fu-red-validate-acc,fu-red-test-acc,,3-jet-train-acc,3-jet-validate-acc,3-jet-test-acc
,,,,,,,,,,,,,,,,,,,,,0.873150679,0.897993948,0.900272549
,,,,,,,,,,,,,,,,,,,,,0.87220766,0.898544065,0.900787419
,,,,,,,,,,,,,,,,,,,,,0.872838577,0.8988897,0.901236235
,,,,,,,,,,,,,,,,,,,,,0.872929432,0.898410719,0.900654219
,,,,,,,,,,,,,,,,,,,,,0.87274568,0.898655171,0.900919435
,,,,,,,,,,,,,,,,,,,,,0.872502652,0.899039344,0.901336052
,,,,,,,,,,,,,,,,,,,,,0.872477685,0.898329452,0.900563057
,,,,,,,,,,,,,,,,,,,,,0.87280481,0.898315693,0.900626691
,,,,,,,,,,,,,,,,,,,,,0.872207387,0.897991994,0.9004256
,,,,,,,,,,,,,,,,,,,,,0.871737927,0.897607832,0.900041316
,,,,,,,,,,,,,,,,,,,,,0.871586269,0.898036181,0.900426685
,,,,,,,,,,,,,,,,,,,,,0.872123584,0.898174104,0.90051794
,,,,,,,,,,,,,,,,,,,,,0.872085377,0.898175848,0.900601452
,,,,,,,,,,,,,,,,,,,,,0.871853445,0.897710527,0.900103614
,,,,,,,,,,,,,,,,,,,,,0.872547467,0.89836193,0.900582445
,,,,,,,,,,,,,,,,,,,,,0.872757504,0.898006371,0.900417943
,,,,,,,,,,,,,,,,,,,,,0.872457066,0.898857527,0.901120024
,,,,,,,,,,,,,,,,,,,,,0.872508282,0.898586178,0.900795225
,,,,,,,,,,,,,,,,,,,,,0.872610846,0.8984958,0.900750073
,,,,,,,,,,,,,,,,,,,,,0.873246513,0.899150323,0.901330085
,,,,,,,,,,,,,,,,,,,,,0.872902114,0.898707351,0.901073608
,,,,,,,,,,,,,,,,,,,,,0.872544699,0.898112051,0.900542702
,,,,,,,,,,,,,,,,,,,,,0.871980535,0.898039144,0.900478472
,,,,,,,,,,,,,,,,,,,,,0.873223257,0.898813889,0.901016795
,,,,,,,,,,,,,,,,,,,,,0.873400352,0.898678678,0.901000406
,,,,,,,,,,,,,,,,,,,,,0.872774716,0.89834153,0.900744231
,,,,,,,,,,,,,,,,,,,,,0.873474135,0.898924496,0.901167717
,,,,,,,,,,,,,,,,,,,,,0.873206703,0.898432075,0.900756938
,,,,,,,,,,,,,,,,,,,,,0.87278764,0.898466304,0.900722917
,,,,,,,,,,,,,,,,,,,,,0.871961212,0.898066181,0.900400264
,,,,,,,,,,,,,,,,,,,,,0.872395636,0.898302246,0.900587735
,,,,,,,,,,,,,,,,,,,,,0.873510797,0.898665158,0.900925162
,,,,,,,,,,,,,,,,,,,,,0.873021775,0.89951388,0.90166983
,,,,,,,,,,,,,,,,,,,,,0.873514622,0.898390451,0.900720229
,,,,,,,,,,,,,,,,,,,,,0.872893241,0.89865508,0.900971443
,,,,,,,,,,,,,,,,,,,,,0.871565518,0.898252737,0.900583354
,,,,,,,,,,,,,,,,,,,,,0.872255297,0.898703838,0.901121638
,,,,,,,,,,,,,,,,,,,,,0.873094341,0.89916112,0.901443448
,,,,,,,,,,,,,,,,,,,,,0.872628606,0.898550065,0.900792646
,,,,,,,,,,,,,,,,,,,,,0.87253572,0.898198676,0.900639272
,,,,,,,,,,,,,,,,,,,,,0.872339898,0.898474503,0.900729827
,,,,,,,,,,,,,,,,,,,,,0.872970099,0.899054211,0.90134333
,,,,,,,,,,,,,,,,,,,,,0.873020254,0.898672562,0.900958122
,,,,,,,,,,,,,,,,,,,,,0.873047189,0.89821686,0.900562119
,,,,,,,,,,,,,,,,,,,,,0.872733174,0.898476903,0.900689039
,,,,,,,,,,,,,,,,,,,,,0.873119363,0.899077888,0.901282503
,,,,,,,,,,,,,,,,,,,,,0.872721501,0.898843084,0.901125416
,,,,,,,,,,,,,,,,,,,,,0.873395995,0.899226895,0.901515838
,,,,,,,,,,,,,,,,,,,,,0.872890196,0.898389749,0.900870777
,,,,,,,,,,,,,,,,,,,,,0.872332845,0.898289886,0.900695816
,,,,,,,,,,,,,,,,,,,,,0.872209053,0.898688368,0.900994698
,,,,,,,,,,,,,,,,,,,,,0.872834889,0.898934628,0.901246708
,,,,,,,,,,,,,,,,,,,,,0.873148169,0.899067954,0.90141236
,,,,,,,,,,,,,,,,,,,,,0.873488272,0.898907991,0.901318271
,,,,,,,,,,,,,,,,,,,,,0.87311196,0.89881117,0.901139449
,,,,,,,,,,,,,,,,,,,,,0.873437574,0.898560249,0.900920563
,,,,,,,,,,,,,,,,,,,,,0.87269538,0.898924995,0.901312037
,,,,,,,,,,,,,,,,,,,,,0.872891814,0.898840266,0.90130294
,,,,,,,,,,,,,,,,,,,,,0.873109141,0.899169757,0.901500555
,,,,,,,,,,,,,,,,,,,,,0.872765994,0.899222989,0.901504206
,,,,,,,,,,,,,,,,,,,,,0.873702228,0.89927595,0.901493776
,,,,,,,,,,,,,,,,,,,,,0.873821483,0.899538566,0.901655147
,,,,,,,,,,,,,,,,,,,,,0.87372611,0.898816876,0.901141884
,,,,,,,,,,,,,,,,,,,,,0.873468476,0.898726593,0.901036711
,,,,,,,,,,,,,,,,,,,,,0.873196073,0.898927956,0.901213603
,,,,,,,,,,,,,,,,,,,,,0.873525285,0.898684007,0.900918317
,,,,,,,,,,,,,,,,,,,,,0.873425684,0.899444651,0.901634194
,,,,,,,,,,,,,,,,,,,,,0.873824778,0.899229031,0.901417375
,,,,,,,,,,,,,,,,,,,,,0.874208319,0.899503696,0.901643346
,,,,,,,,,,,,,,,,,,,,,0.873588057,0.899070786,0.901334215
,,,,,,,,,,,,,,,,,,,,,0.873417522,0.898989862,0.901207552
,,,,,,,,,,,,,,,,,,,,,0.874305847,0.899204568,0.90149376
,,,,,,,,,,,,,,,,,,,,,0.873606206,0.899449383,0.901757384
,,,,,,,,,,,,,,,,,,,,,0.87467438,0.899813077,0.902075128
,,,,,,,,,,,,,,,,,,,,,0.874260987,0.899539667,0.901774216
,,,,,,,,,,,,,,,,,,,,,0.873960785,0.899488306,0.901706449
,,,,,,,,,,,,,,,,,,,,,0.874306405,0.899402091,0.901652301
,,,,,,,,,,,,,,,,,,,,,0.874550563,0.899769334,0.901918418
,,,,,,,,,,,,,,,,,,,,,0.874198275,0.89950523,0.901637
,,,,,,,,,,,,,,,,,,,,,0.873865078,0.899263964,0.901467859
,,,,,,,,,,,,,,,,,,,,,0.873796633,0.899100544,0.901367998
,,,,,,,,,,,,,,,,,,,,,0.874029189,0.899550209,0.901755362
,,,,,,,,,,,,,,,,,,,,,0.874688982,0.899614705,0.901878149
,,,,,,,,,,,,,,,,,,,,,0.874218292,0.89973123,0.901920512
,,,,,,,,,,,,,,,,,,,,,0.873599168,0.899328515,0.901519947
,,,,,,,,,,,,,,,,,,,,,0.874272187,0.899299274,0.901530331
,,,,,,,,,,,,,,,,,,,,,0.874204163,0.899582974,0.901751354
,,,,,,,,,,,,,,,,,,,,,0.874265871,0.90002426,0.902246678
,,,,,,,,,,,,,,,,,,,,,0.873732218,0.899500178,0.901846712
,,,,,,,,,,,,,,,,,,,,,0.873659795,0.899192629,0.901522848
,,,,,,,,,,,,,,,,,,,,,0.874304423,0.899217258,0.901524647
,,,,,,,,,,,,,,,,,,,,,0.874228481,0.899277504,0.901530856
,,,,,,,,,,,,,,,,,,,,,0.874339006,0.899820896,0.902053171
,,,,,,,,,,,,,,,,,,,,,0.873862827,0.899306127,0.901575304
,,,,,,,,,,,,,,,,,,,,,0.874081326,0.899669392,0.90186652
,,,,,,,,,,,,,,,,,,,,,0.874850905,0.899497297,0.901826804
,,,,,,,,,,,,,,,,,,,,,0.874082146,0.899335182,0.901577512
,,,,,,,,,,,,,,,,,,,,,0.87425753,0.899497851,0.901738762
,,,,,,,,,,,,,,,,,,,,,0.873892823,0.89957392,0.901707348
,,,,,,,,,,,,,,,,,,,,,0.873390698,0.899230775,0.901468664
,,,,,,,,,,,,,,,,,,,,,0.874548261,0.900033973,0.902216621
,,,,,,,,,,,,,,,,,,,,,0.874378459,0.899352653,0.901645868
,,,,,,,,,,,,,,,,,,,,,0.873760341,0.899091141,0.90143886
,,,,,,,,,,,,,,,,,,,,,0.874239453,0.899719453,0.901982306
,,,,,,,,,,,,,,,,,,,,,0.874535405,0.899898251,0.902155746
,,,,,,,,,,,,,,,,,,,,,0.87366272,0.899400861,0.9018785
,,,,,,,,,,,,,,,,,,,,,0.873870867,0.900112406,0.902391281
,,,,,,,,,,,,,,,,,,,,,0.873771515,0.898872029,0.901221911
,,,,,,,,,,,,,,,,,,,,,0.873805454,0.899050375,0.901414758
,,,,,,,,,,,,,,,,,,,,,0.874289712,0.899462763,0.901718421
,,,,,,,,,,,,,,,,,,,,,0.874003009,0.899599289,0.90186477
,,,,,,,,,,,,,,,,,,,,,0.874181108,0.89924048,0.90154201
,,,,,,,,,,,,,,,,,,,,,0.874512801,0.899839091,0.902139673
,,,,,,,,,,,,,,,,,,,,,0.874632239,0.899807294,0.901945986
,,,,,,,,,,,,,,,,,,,,,0.874704389,0.899461123,0.901774191
,,,,,,,,,,,,,,,,,,,,,0.873926687,0.899185657,0.901507621
,,,,,,,,,,,,,,,,,,,,,0.874458444,0.899631347,0.901920604
,,,,,,,,,,,,,,,,,,,,,0.87437634,0.900093577,0.902211454
,,,,,,,,,,,,,,,,,,,,,0.874069203,0.899507778,0.901865441
,,,,,,,,,,,,,,,,,,,,,0.874359224,0.899614403,0.901886752
,,,,,,,,,,,,,,,,,,,,,0.873964211,0.899823436,0.902052936
,,,,,,,,,,,,,,,,,,,,,0.874531641,0.899760975,0.901945217
,,,,,,,,,,,,,,,,,,,,,0.874327922,0.899887852,0.902047625
,,,,,,,,,,,,,,,,,,,,,0.874352574,0.899567843,0.901861337
,,,,,,,,,,,,,,,,,,,,,0.875074692,0.900559624,0.902787759
,,,,,,,,,,,,,,,,,,,,,0.874676768,0.900110448,0.902292895
,,,,,,,,,,,,,,,,,,,,,0.874931741,0.899882841,0.902197682
,,,,,,,,,,,,,,,,,,,,,0.874831366,0.899895872,0.902059127
,,,,,,,,,,,,,,,,,,,,,0.873948851,0.899733603,0.901959317
,,,,,,,,,,,,,,,,,,,,,0.873808375,0.899017007,0.901409737
,,,,,,,,,,,,,,,,,,,,,0.87368358,0.899612369,0.901831929
,,,,,,,,,,,,,,,,,,,,,0.873928237,0.899085935,0.901397126
,,,,,,,,,,,,,,,,,,,,,0.874439768,0.899788655,0.902055737
,,,,,,,,,,,,,,,,,,,,,0.874828352,0.899607513,0.901870626
,,,,,,,,,,,,,,,,,,,,,0.874885377,0.899827162,0.902134684
,,,,,,,,,,,,,,,,,,,,,0.874243304,0.899765743,0.90201304
,,,,,,,,,,,,,,,,,,,,,0.874094251,0.89986718,0.902164575
,,,,,,,,,,,,,,,,,,,,,0.874845355,0.900168049,0.902398917
,,,,,,,,,,,,,,,,,,,,,0.875197001,0.900256535,0.902386461
,,,,,,,,,,,,,,,,,,,,,0.874944697,0.90010624,0.902347905
,,,,,,,,,,,,,,,,,,,,,0.875029175,0.900011137,0.9021757
,,,,,,,,,,,,,,,,,,,,,0.875059871,0.899660998,0.90188048
,,,,,,,,,,,,,,,,,,,,,0.874726443,0.900104361,0.902288286
,,,,,,,,,,,,,,,,,,,,,0.874444126,0.899743411,0.901953505
,,,,,,,,,,,,,,,,,,,,,0.875175823,0.899656773,0.901874754
,,,,,,,,,,,,,,,,,,,,,0.874368711,0.8995412,0.90188752
,,,,,,,,,,,,,,,,,,,,,0.875195279,0.899957873,0.902201751
,,,,,,,,,,,,,,,,,,,,,0.875042011,0.899122575,0.901524379
,,,,,,,,,,,,,,,,,,,,,0.875181343,0.900313393,0.902475608
,,,,,,,,,,,,,,,,,,,,,0.875180621,0.899933873,0.902229124
,,,,,,,,,,,,,,,,,,,,,0.87551462,0.900551148,0.902708101
,,,,,,,,,,,,,,,,,,,,,0.87542511,0.900312553,0.902496842
,,,,,,,,,,,,,,,,,,,,,0.875372413,0.90054746,0.902652694
,,,,,,,,,,,,,,,,,,,,,0.87525797,0.900064842,0.902322911
,,,,,,,,,,,,,,,,,,,,,0.874838667,0.900010701,0.902287596
,,,,,,,,,,,,,,,,,,,,,0.874860892,0.900004277,0.902263335
,,,,,,,,,,,,,,,,,,,,,0.874651956,0.900020798,0.902282396
,,,,,,,,,,,,,,,,,,,,,0.874742888,0.899961473,0.902294747
,,,,,,,,,,,,,,,,,,,,,0.875292244,0.900147619,0.902327206
,,,,,,,,,,,,,,,,,,,,,0.875064817,0.90029786,0.902503613
,,,,,,,,,,,,,,,,,,,,,0.875431915,0.900318429,0.902621638
,,,,,,,,,,,,,,,,,,,,,0.875396882,0.90021401,0.902507961
,,,,,,,,,,,,,,,,,,,,,0.875521507,0.899996413,0.902288785
,,,,,,,,,,,,,,,,,,,,,0.875815884,0.900221679,0.902542419
,,,,,,,,,,,,,,,,,,,,,0.875076865,0.900351447,0.90261579
,,,,,,,,,,,,,,,,,,,,,0.875144067,0.899968432,0.902289382
,,,,,,,,,,,,,,,,,,,,,0.874710718,0.900015192,0.902214322
,,,,,,,,,,,,,,,,,,,,,0.875095649,0.900175047,0.902520083
,,,,,,,,,,,,,,,,,,,,,0.875431385,0.899563675,0.901924288
,,,,,,,,,,,,,,,,,,,,,0.875608872,0.901188732,0.903295346
,,,,,,,,,,,,,,,,,,,,,0.87580013,0.900850552,0.902994418
,,,,,,,,,,,,,,,,,,,,,0.876406104,0.900741597,0.902971911
,,,,,,,,,,,,,,,,,,,,,0.875658908,0.900111167,0.902399368
,,,,,,,,,,,,,,,,,,,,,0.875076923,0.900328129,0.902529333
,,,,,,,,,,,,,,,,,,,,,0.875676242,0.900177708,0.902453869
,,,,,,,,,,,,,,,,,,,,,0.874434357,0.899651779,0.901934717
,,,,,,,,,,,,,,,,,,,,,0.87409924,0.899799592,0.902088575
,,,,,,,,,,,,,,,,,,,,,0.875372967,0.899818011,0.902073979
,,,,,,,,,,,,,,,,,,,,,0.87504645,0.899814133,0.902184228
,,,,,,,,,,,,,,,,,,,,,0.874870123,0.89981542,0.902167297
,,,,,,,,,,,,,,,,,,,,,0.875209134,0.899988615,0.902290913
,,,,,,,,,,,,,,,,,,,,,0.875257875,0.900460532,0.902795319
,,,,,,,,,,,,,,,,,,,,,0.876159988,0.900083489,0.902414223
,,,,,,,,,,,,,,,,,,,,,0.875745567,0.900856943,0.903111635
,,,,,,,,,,,,,,,,,,,,,0.876050196,0.900327694,0.902557642
,,,,,,,,,,,,,,,,,,,,,0.875690086,0.900225736,0.90255147
,,,,,,,,,,,,,,,,,,,,,0.875183933,0.900404242,0.90265451
,,,,,,,,,,,,,,,,,,,,,0.87555517,0.900213602,0.90252637
,,,,,,,,,,,,,,,,,,,,,0.875243822,0.900026193,0.902393388
,,,,,,,,,,,,,,,,,,,,,0.87585103,0.90049966,0.902789826
,,,,,,,,,,,,,,,,,,,,,0.87523104,0.90058342,0.90274471
,,,,,,,,,,,,,,,,,,,,,0.875432787,0.90025256,0.902503727
,,,,,,,,,,,,,,,,,,,,,0.875963749,0.901022382,0.903209172
,,,,,,,,,,,,,,,,,,,,,0.875188544,0.900380256,0.902661975
,,,,,,,,,,,,,,,,,,,,,0.875666492,0.900920725,0.903182385
,,,,,,,,,,,,,,,,,,,,,0.875737939,0.900630023,0.903001987
,,,,,,,,,,,,,,,,,,,,,0.875954215,0.900472175,0.902759804
,,,,,,,,,,,,,,,,,,,,,0.875419939,0.900654976,0.902927376
,,,,,,,,,,,,,,,,,,,,,0.875418239,0.900199116,0.902463532
,,,,,,,,,,,,,,,,,,,,,0.875533847,0.900740221,0.902971599
,,,,,,,,,,,,,,,,,,,,,0.876145337,0.900867294,0.902988873
,,,,,,,,,,,,,,,,,,,,,0.876033463,0.900636909,0.90297033
,,,,,,,,,,,,,,,,,,,,,0.87601457,0.900908665,0.903279172
,,,,,,,,,,,,,,,,,,,,,0.875412909,0.900816481,0.903141511
,,,,,,,,,,,,,,,,,,,,,0.876320832,0.900568903,0.902837332
,,,,,,,,,,,,,,,,,,,,,0.875646016,0.900670669,0.902933471
,,,,,,,,,,,,,,,,,,,,,0.875979121,0.900392966,0.902748681
,,,,,,,,,,,,,,,,,,,,,0.875829569,0.90095769,0.903228843
,,,,,,,,,,,,,,,,,,,,,0.875690396,0.899996228,0.902311254
,,,,,,,,,,,,,,,,,,,,,0.876525689,0.900594589,0.902709224
,,,,,,,,,,,,,,,,,,,,,0.875483393,0.900506309,0.90275682
,,,,,,,,,,,,,,,,,,,,,0.875684289,0.900366568,0.902622319
,,,,,,,,,,,,,,,,,,,,,0.875818525,0.899644164,0.901973679
,,,,,,,,,,,,,,,,,,,,,0.875656697,0.900374315,0.902616913
,,,,,,,,,,,,,,,,,,,,,0.876236828,0.901058279,0.903180837
,,,,,,,,,,,,,,,,,,,,,0.876108571,0.901376835,0.90352232
,,,,,,,,,,,,,,,,,,,,,0.876310745,0.900910094,0.903052049
,,,,,,,,,,,,,,,,,,,,,0.876139868,0.900955237,0.903051095
,,,,,,,,,,,,,,,,,,,,,0.876159085,0.900755264,0.903067403
,,,,,,,,,,,,,,,,,,,,,0.876083676,0.90085828,0.903026604
,,,,,,,,,,,,,,,,,,,,,0.876736818,0.901236246,0.903394816
,,,,,,,,,,,,,,,,,,,,,0.876344283,0.901060889,0.903185154
,,,,,,,,,,,,,,,,,,,,,0.876439863,0.900917424,0.903247409
,,,,,,,,,,,,,,,,,,,,,0.875619038,0.90043445,0.902701758
,,,,,,,,,,,,,,,,,,,,,0.876200373,0.900674297,0.902855033
,,,,,,,,,,,,,,,,,,,,,0.875940501,0.901095546,0.903271402
,,,,,,,,,,,,,,,,,,,,,0.876819068,0.901201321,0.903350631
,,,,,,,,,,,,,,,,,,,,,0.876178643,0.901013284,0.903301417
,,,,,,,,,,,,,,,,,,,,,0.876138759,0.90023824,0.902604183
,,,,,,,,,,,,,,,,,,,,,0.876358838,0.900843889,0.903127269
,,,,,,,,,,,,,,,,,,,,,0.87621558,0.900783832,0.903115815
,,,,,,,,,,,,,,,,,,,,,0.876053764,0.900462816,0.90279237
,,,,,,,,,,,,,,,,,,,,,0.876152834,0.901153575,0.903329369
,,,,,,,,,,,,,,,,,,,,,0.876830107,0.900836166,0.903033951
,,,,,,,,,,,,,,,,,,,,,0.876467646,0.901402228,0.903563849
,,,,,,,,,,,,,,,,,,,,,0.876608506,0.901254617,0.903424698
,,,,,,,,,,,,,,,,,,,,,0.875871799,0.900605251,0.902882345
,,,,,,,,,,,,,,,,,,,,,0.876530884,0.900999454,0.903321347
,,,,,,,,,,,,,,,,,,,,,0.876279195,0.901213816,0.903399796
,,,,,,,,,,,,,,,,,,,,,0.876189826,0.900522116,0.902868897
,,,,,,,,,,,,,,,,,,,,,0.876150688,0.900980603,0.90317879
,,,,,,,,,,,,,,,,,,,,,0.876347992,0.901392657,0.903592711
,,,,,,,,,,,,,,,,,,,,,0.875938104,0.900803166,0.903046308
,,,,,,,,,,,,,,,,,,,,,0.87728522,0.90135573,0.903572962
,,,,,,,,,,,,,,,,,,,,,0.877051327,0.901429063,0.903613067
,,,,,,,,,,,,,,,,,,,,,0.876775515,0.900650459,0.902907958
,,,,,,,,,,,,,,,,,,,,,0.876952899,0.901388387,0.903600802
,,,,,,,,,,,,,,,,,,,,,0.875635815,0.900710981,0.902912966
,,,,,,,,,,,,,,,,,,,,,0.876293672,0.900838873,0.903075311
,,,,,,,,,,,,,,,,,,,,,0.876484941,0.901468241,0.903543174
,,,,,,,,,,,,,,,,,,,,,0.876371388,0.900897948,0.903145583
,,,,,,,,,,,,,,,,,,,,,0.876243863,0.901232029,0.903429269
,,,,,,,,,,,,,,,,,,,,,0.875758311,0.900392017,0.902682694
,,,,,,,,,,,,,,,,,,,,,0.876008986,0.900932481,0.903200362
,,,,,,,,,,,,,,,,,,,,,0.876501368,0.900524841,0.902722895
,,,,,,,,,,,,,,,,,,,,,0.875883011,0.900675675,0.902846339
,,,,,,,,,,,,,,,,,,,,,0.87567979,0.90080695,0.903034131
,,,,,,,,,,,,,,,,,,,,,0.876300472,0.900839506,0.903168958
,,,,,,,,,,,,,,,,,,,,,0.876406949,0.900524643,0.902763476
,,,,,,,,,,,,,,,,,,,,,0.877162029,0.900508613,0.902645614
,,,,,,,,,,,,,,,,,,,,,0.876647995,0.901480782,0.9037136
,,,,,,,,,,,,,,,,,,,,,0.876696876,0.901123694,0.903382283
,,,,,,,,,,,,,,,,,,,,,0.876528658,0.90112294,0.903272155
,,,,,,,,,,,,,,,,,,,,,0.876449767,0.900658381,0.902871931
,,,,,,,,,,,,,,,,,,,,,0.877022221,0.900860115,0.903155957
,,,,,,,,,,,,,,,,,,,,,0.87674317,0.900749612,0.903074408
,,,,,,,,,,,,,,,,,,,,,0.876273733,0.901036991,0.903197879
,,,,,,,,,,,,,,,,,,,,,0.877053998,0.900986112,0.903186396
,,,,,,,,,,,,,,,,,,,,,0.876870585,0.901299705,0.903464766
,,,,,,,,,,,,,,,,,,,,,0.876684819,0.900781321,0.903089581
,,,,,,,,,,,,,,,,,,,,,0.876619048,0.901155395,0.90333297
,,,,,,,,,,,,,,,,,,,,,0.876465084,0.901158719,0.903379711
,,,,,,,,,,,,,,,,,,,,,0.87673531,0.901302634,0.903660073
,,,,,,,,,,,,,,,,,,,,,0.877849612,0.901914331,0.903999958
,,,,,,,,,,,,,,,,,,,,,0.877242348,0.901353121,0.903611485
,,,,,,,,,,,,,,,,,,,,,0.876934998,0.901004314,0.90323827
,,,,,,,,,,,,,,,,,,,,,0.87718825,0.901744221,0.903938925
,,,,,,,,,,,,,,,,,,,,,0.877825897,0.901580637,0.903785618
,,,,,,,,,,,,,,,,,,,,,0.8772371,0.901819482,0.904020143
,,,,,,,,,,,,,,,,,,,,,0.87650093,0.90162746,0.903778352
,,,,,,,,,,,,,,,,,,,,,0.876384973,0.900949476,0.903276368
,,,,,,,,,,,,,,,,,,,,,0.876752397,0.901213655,0.903439996
,,,,,,,,,,,,,,,,,,,,,0.876214513,0.901091222,0.903367796
,,,,,,,,,,,,,,,,,,,,,0.876355017,0.900915335,0.903233669
,,,,,,,,,,,,,,,,,,,,,0.876702263,0.900959923,0.90332383
,,,,,,,,,,,,,,,,,,,,,0.877257633,0.900836104,0.903116517
,,,,,,,,,,,,,,,,,,,,,0.87831376,0.901688741,0.903793465
,,,,,,,,,,,,,,,,,,,,,0.877639725,0.901213745,0.903389723
,,,,,,,,,,,,,,,,,,,,,0.877371485,0.901277681,0.903549486
,,,,,,,,,,,,,,,,,,,,,0.877560876,0.901642409,0.903751526
,,,,,,,,,,,,,,,,,,,,,0.877757759,0.902031989,0.904267925
,,,,,,,,,,,,,,,,,,,,,0.87750684,0.901594501,0.903747083
,,,,,,,,,,,,,,,,,,,,,0.877314179,0.901313285,0.903599031
,,,,,,,,,,,,,,,,,,,,,0.877416148,0.901073193,0.903265342
,,,,,,,,,,,,,,,,,,,,,0.877247521,0.900902962,0.903173248
,,,,,,,,,,,,,,,,,,,,,0.877207775,0.901433775,0.903708889
,,,,,,,,,,,,,,,,,,,,,0.877292009,0.901156009,0.90346184
,,,,,,,,,,,,,,,,,,,,,0.877814164,0.902100471,0.904312641
,,,,,,,,,,,,,,,,,,,,,0.8776703,0.901341136,0.903616992
,,,,,,,,,,,,,,,,,,,,,0.877659258,0.901406125,0.903559789
,,,,,,,,,,,,,,,,,,,,,0.878828744,0.90211958,0.904268231
,,,,,,,,,,,,,,,,,,,,,0.877429794,0.901431897,0.903629389
,,,,,,,,,,,,,,,,,,,,,0.878120353,0.901959014,0.904262556
,,,,,,,,,,,,,,,,,,,,,0.878034133,0.902047648,0.904234603
,,,,,,,,,,,,,,,,,,,,,0.878558287,0.901967782,0.904219924
,,,,,,,,,,,,,,,,,,,,,0.877892798,0.901462145,0.903690467
,,,,,,,,,,,,,,,,,,,,,0.878331324,0.901574804,0.903856531
,,,,,,,,,,,,,,,,,,,,,0.878084982,0.901456338,0.903746293
,,,,,,,,,,,,,,,,,,,,,0.877736884,0.901684085,0.903984438
,,,,,,,,,,,,,,,,,,,,,0.877564416,0.90192991,0.904116371
,,,,,,,,,,,,,,,,,,,,,0.87806741,0.901937658,0.904078228
,,,,,,,,,,,,,,,,,,,,,0.877500173,0.901979992,0.904148036
,,,,,,,,,,,,,,,,,,,,,0.877672914,0.901383435,0.903560351
,,,,,,,,,,,,,,,,,,,,,0.877963547,0.901847938,0.904070925
,,,,,,,,,,,,,,,,,,,,,0.877048156,0.901532521,0.903791487
,,,,,,,,,,,,,,,,,,,,,0.877783605,0.90181768,0.904127085
,,,,,,,,,,,,,,,,,,,,,0.877924037,0.901596525,0.903699896
,,,,,,,,,,,,,,,,,,,,,0.87751417,0.901412589,0.903715959
,,,,,,,,,,,,,,,,,,,,,0.878635703,0.901862894,0.904109483
,,,,,,,,,,,,,,,,,,,,,0.878276086,0.902241589,0.90444409
,,,,,,,,,,,,,,,,,,,,,0.8779061,0.901806154,0.904048193
,,,,,,,,,,,,,,,,,,,,,0.877283954,0.90105451,0.90325545
,,,,,,,,,,,,,,,,,,,,,0.877042295,0.90155608,0.903826742
,,,,,,,,,,,,,,,,,,,,,0.877070992,0.901424227,0.903692667
,,,,,,,,,,,,,,,,,,,,,0.877695919,0.901280241,0.90353873
,,,,,,,,,,,,,,,,,,,,,0.877720877,0.901970849,0.90413523
,,,,,,,,,,,,,,,,,,,,,0.878257504,0.901821083,0.904075589
,,,,,,,,,,,,,,,,,,,,,0.877557357,0.901247716,0.903515529
,,,,,,,,,,,,,,,,,,,,,0.878212308,0.902166766,0.904377523
,,,,,,,,,,,,,,,,,,,,,0.877500662,0.901780324,0.904035432
,,,,,,,,,,,,,,,,,,,,,0.878200591,0.902194469,0.904314603
,,,,,,,,,,,,,,,,,,,,,0.877784637,0.901849,0.904025961
,,,,,,,,,,,,,,,,,,,,,0.877823128,0.901894355,0.904165672
,,,,,,,,,,,,,,,,,,,,,0.877764785,0.901773639,0.904093223
,,,,,,,,,,,,,,,,,,,,,0.878442027,0.902082015,0.904277969
,,,,,,,,,,,,,,,,,,,,,0.878272214,0.901749197,0.903976934
,,,,,,,,,,,,,,,,,,,,,0.878203518,0.901802734,0.904133029
,,,,,,,,,,,,,,,,,,,,,0.877917939,0.901959289,0.904264384
,,,,,,,,,,,,,,,,,,,,,0.87810825,0.901680481,0.904004309
,,,,,,,,,,,,,,,,,,,,,0.877411067,0.901896801,0.904197883
,,,,,,,,,,,,,,,,,,,,,0.87775714,0.901251511,0.903587374
,,,,,,,,,,,,,,,,,,,,,0.877950901,0.902023043,0.904242178
,,,,,,,,,,,,,,,,,,,,,0.877531144,0.901787555,0.904097982
,,,,,,,,,,,,,,,,,,,,,0.877790153,0.902103928,0.904231863
,,,,,,,,,,,,,,,,,,,,,0.878359679,0.902016226,0.904201928
,,,,,,,,,,,,,,,,,,,,,0.877751231,0.901527782,0.903770686
,,,,,,,,,,,,,,,,,,,,,0.877640235,0.9019544,0.904253228
,,,,,,,,,,,,,,,,,,,,,0.877896439,0.901765359,0.904010068
,,,,,,,,,,,,,,,,,,,,,0.878670759,0.902084314,0.904372399
,,,,,,,,,,,,,,,,,,,,,0.878089508,0.902228786,0.904460994
,,,,,,,,,,,,,,,,,,,,,0.877698816,0.901835139,0.904176688
,,,,,,,,,,,,,,,,,,,,,0.87837772,0.902407051,0.904694234
,,,,,,,,,,,,,,,,,,,,,0.877656151,0.901458122,0.903827302
,,,,,,,,,,,,,,,,,,,,,0.878044094,0.901430082,0.903839495
